시군명,사업장명,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
수원시,(주)비지에프휴먼넷 수원kt위즈파크1호점,20180410,영업,,,,,편의점,"경기도 수원시 장안구 경수대로 893, 수원종합운동장(야구장) 5층 G504호 (조원동)",경기도 수원시 장안구 조원동 775 수원종합운동장(야구장) G504호,16308,37.2999565007,127.0097355049
수원시,씨유수원메르디앙점,20180919,영업,,,,,편의점,"경기도 수원시 팔달구 중부대로143번길 81, 1층 (우만동)",경기도 수원시 팔달구 우만동 552-21 ,16240,37.2818421883,127.0329219494
수원시,GS25서둔센트럴점,20210701,영업,,,,,편의점,"경기도 수원시 권선구 권선로381번길 13, JS TOWER 107(일부)호 (서둔동)",경기도 수원시 권선구 서둔동 17-745 JS TOWER ,16619,37.2621976246,126.9927142006
수원시,세븐일레븐 담소마루 경제과학진흥원점,20201126,영업,,,,,편의점,"경기도 수원시 영통구 광교로 107, 경기도중소기업지원센터 지하1층 (이의동)",경기도 수원시 영통구 이의동 906-5 경기도중소기업지원센터 ,16229,37.2922832356,127.0429098579
수원시,씨유 고색태산점,20210405,영업,,,,,편의점,"경기도 수원시 권선구 서부로1596번길 10, 1층 101호 (고색동)",경기도 수원시 권선구 고색동 886-125 1층 101호,16625,37.2514998729,126.9765596217
수원시,세븐일레븐경기대교육관점,20210601,영업,,,,,편의점,"경기도 수원시 영통구 광교산로 154-42, 경기대학교 미래관 1층 일부호 (이의동)",경기도 수원시 영통구 이의동 산 94-6 경기대학교 ,16227,37.2996025763,127.0336809582
수원시,세븐일레븐(수원인계5호점),2003-10-17,영업,,,,,편의점,경기도 수원시 팔달구 경수대로565번길 9 (인계동),경기도 수원시 팔달구 인계동 953-12 ,16482,37.2762131173,127.0295389495
수원시,세븐일레븐 수원정자의료원점,2024-02-16,영업,,,,,편의점,"경기도 수원시 장안구 장안로75번길 61, 1층 101호 (정자동)",경기도 수원시 장안구 정자동 75-3 ,16317,37.2898634622,126.9995683779
수원시,지에스(GS)25 광교원천점,20210906,영업,,,,,편의점,"경기도 수원시 영통구 광교중앙로49번길 40, 근린생활시설201동 1층 103호104호 중 일부호 (원천동, 광교원천 경기행복주택)",경기도 수원시 영통구 원천동 559 광교원천 경기행복주택 ,16500,37.2806468959,127.0501320602
수원시,씨유 영통테크트리점,20211222,영업,,,,,편의점,"경기도 수원시 영통구 신원로 55, 테크트리 영통 지식산업센터 1층 129호 130호 중 일부호 (신동)",경기도 수원시 영통구 신동 478-6 테크트리 영통 지식산업센터 ,16677,37.2487558667,127.0478523397
수원시,세븐일레븐 수원권선SK점,2023-10-26,영업,,,,,편의점,"경기도 수원시 권선구 권선로720번길 13, 1층 (권선동)",경기도 수원시 권선구 권선동 1038 ,16568,37.2576093851,127.0298012755
수원시,지에스25 영화골든점,2021-12-21,영업,,,,,편의점,"경기도 수원시 장안구 영화로13번길 1, 1층 (영화동)",경기도 수원시 장안구 영화동 437-7 ,16272,37.2883114248,127.0099464499
수원시,세븐일레븐(수원인계3호점),2003-03-27,영업,,,,,편의점,"경기도 수원시 팔달구 인계로138번길 36 (인계동,외2필지(1040-5,1040-11))","경기도 수원시 팔달구 인계동 1040-4 외2필지(1040-5,1040-11) ",16489,37.2655583457,127.0317368240
수원시,GS25원천삼성,2019-01-04,영업,,,,,편의점,"경기도 수원시 영통구 중부대로448번길 29, 1층 (원천동)",경기도 수원시 영통구 원천동 224-3 ,16520,37.2680935150,127.0629741380
수원시,cu(씨유) 율전동문점,20211130,영업,,,,,편의점,"경기도 수원시 장안구 율전로101번길 73, 1층 (율전동, 수원성균관대역동문굿모닝힐)",경기도 수원시 장안구 율전동 600 수원성균관대역동문굿모닝힐 ,16361,37.2980678653,126.9649427644
수원시,지에스(GS)25 영통한아름점,20211217,영업,,,,,편의점,"경기도 수원시 영통구 동탄원천로915번길 36, 상가동 1층 106호 106-1호 중 일부호 (매탄동, 주공그린빌)",경기도 수원시 영통구 매탄동 1277 주공그린빌 ,16547,37.2566897363,127.0435648088
수원시,세븐일레븐 광교파인렉스점,2019-08-26,영업,,,,,편의점,"경기도 수원시 영통구 대학3로4번길 2, 1층 110,111호 (이의동)","경기도 수원시 영통구 이의동 1257-4 1층  110,111호 ",16225,37.2996303957,127.0431249154
수원시,씨유수원이노플렉스점,2012-09-19,영업,,,,,편의점,"경기도 수원시 영통구 신원로 304, 영통 이노플렉스-2단지 3동 1층 105호 (원천동)",경기도 수원시 영통구 원천동 554 영통 이노플렉스-2단지 ,16675,37.2622271848,127.0610118775
수원시,GS25 장안송정,2017-06-26,영업,,,,,편의점,"경기도 수원시 장안구 송정로76번길 2, 1층 일부호 (정자동)",경기도 수원시 장안구 정자동 36-22 ,16311,37.2956744093,127.0052840634
수원시,GS25 광교힐스점,2018-07-02,영업,,,,,편의점,"경기도 수원시 영통구 센트럴파크로 6, 127호 (하동, 힐스테이트 광교)",경기도 수원시 영통구 하동 1021 힐스테이트 광교 127호,16514,37.2842382111,127.0656220825
수원시,씨유 수원아메리카노점,2023-10-05,영업,,,,,편의점,"경기도 수원시 권선구 곡반정로33번길 2, 1층 우측호 (곡반정동)",경기도 수원시 권선구 곡반정동 597-11 ,16672,37.2329941381,127.0257604915
수원시,GS25 곡반프리미엄점,2023-11-10,영업,,,,,편의점,"경기도 수원시 권선구 곡반정로65번길 15, 1층 (곡반정동)",경기도 수원시 권선구 곡반정동 593-9 ,16672,37.2345705070,127.0277460446
수원시,지에스25(GS25)수원SK뷰점,2016-11-22,영업,,,,,편의점,"경기도 수원시 장안구 이목로 24, 602동 108호 (정자동, 수원sk스카이뷰)",경기도 수원시 장안구 정자동 945 수원sk스카이뷰 602동 108호,16336,37.3057762966,126.9856285067
수원시,세븐일레븐 망포원룸점,2021-07-26,영업,,,,,편의점,"경기도 수원시 영통구 영통로90번길 47, 1층 일부호 (망포동)",경기도 수원시 영통구 망포동 527-1 ,16692,37.2391075530,127.0589136796
수원시,씨유 수원세류사랑점,2023-08-24,영업,,,,,편의점,"경기도 수원시 권선구 경수대로191번길 12, 1층 (세류동)",경기도 수원시 권선구 세류동 1155-3 ,16660,37.2444413290,127.0167025430
수원시,세븐일레븐 수원테마거리점,2021-09-23,영업,,,,,편의점,"경기도 수원시 팔달구 효원로292번길 33-22, 1층 (인계동)",경기도 수원시 팔달구 인계동 1126-7 ,16491,37.2598688363,127.0335877047
수원시,GS25 수원리버파크점,2023-09-19,영업,,,,,편의점,"경기도 수원시 권선구 세권로 334, 상가동 104호 (권선동, 매탄권선역 리버파크)",경기도 수원시 권선구 권선동 1304 매탄권선역 리버파크 ,16552,37.2509511181,127.0397542964
수원시,이마트24 R탑동가온점,2018-08-29,영업,,,,,편의점,"경기도 수원시 권선구 탑동로48번길 12, 1층 (탑동)",경기도 수원시 권선구 탑동 790-2 1층 ,16605,37.2731888401,126.9748529485
수원시,지에스25(GS25) 세류3동점,2016-07-27,영업,,,,,편의점,"경기도 수원시 권선구 정조로 578, 1층 (세류동)",경기도 수원시 권선구 세류동 162-14 1층 ,16577,37.2604543313,127.0133297856
수원시,세븐일레븐 영통9단지점,2018-02-19,영업,,,,,편의점,"경기도 수원시 영통구 봉영로1517번길 73, 상가동 1층 108,109호 (영통동, 삼성.태영 아파트)",경기도 수원시 영통구 영통동 969-1 삼성.태영 아파트 ,16700,37.2497382338,127.0646475181
수원시,세븐일레븐 광교두산위브점,2019-04-04,영업,,,,,편의점,"경기도 수원시 영통구 광교중앙로 55, 광교두산위브 노인복지주택 상가동 지2층 105호 (원천동)","경기도 수원시 영통구 원천동 556 광교두산위브 노인복지주택, 지2층 105호",16500,37.2803626527,127.0512392347
수원시,지에스25인계복개천점,20091109,영업,,,,,편의점,"경기도 수원시 팔달구 경수대로479번길 19, 1층 (인계동)",경기도 수원시 팔달구 인계동 967 1층 ,16481,37.2691775383,127.0260975908
수원시,세븐일레븐 수원한일타운점,2009-08-14,영업,,,,,편의점,경기도 수원시 장안구 송원로 113 (조원동),경기도 수원시 장안구 조원동 288-7 ,16294,37.3044808701,127.0117711100
수원시,세븐일레븐 영통1단지점,2017-10-26,영업,,,,,편의점,"경기도 수원시 영통구 영통로514번길 52, 상가 나동 1층 104호 (영통동)",경기도 수원시 영통구 영통동 955-6 황골주공1단지 상가동 104호 ,16708,37.2644533708,127.0808370828
수원시,세븐일레븐 매탄삼성점,20210812,영업,,,,,편의점,"경기도 수원시 영통구 신원로 295, 1층 101호 (매탄동)",경기도 수원시 영통구 매탄동 372-20 ,16676,37.2618639978,127.0603034916
수원시,세븐일레븐 광교더샵점,2018-11-20,영업,,,,,편의점,"경기도 수원시 영통구 광교호수로 15, 상가동 1층 122,123호 (원천동, 광교더샵)","경기도 수원시 영통구 원천동 604 광교더샵 상가동 122,3호",16515,37.2717528082,127.0628740336
수원시,세븐일레븐 수원연무2점,2000-12-13,영업,,,,,편의점,경기도 수원시 장안구 창훈로60번길 21 (연무동),경기도 수원시 장안구 연무동 11-16 ,16214,37.2982349900,127.0297628834
수원시,세븐일레븐 수원구운중앙점,2022-12-06,영업,,,,,편의점,"경기도 수원시 권선구 구운로86번길 30, 1층 일부호 (구운동)",경기도 수원시 권선구 구운동 475-9 ,16407,37.2803078039,126.9743973969
수원시,씨유수원한빛점,20160322,영업,,,,,편의점,경기도 수원시 장안구 파장천로30번길 96 (송죽동),경기도 수원시 장안구 송죽동 441 ,16300,37.3060537557,126.9998899058
수원시,씨유 인계태산점,20210401,영업,,,,,편의점,"경기도 수원시 팔달구 효원로265번길 54, 태산W타워 1층 104호 (인계동)",경기도 수원시 팔달구 인계동 1113-5 ,16490,37.2643511757,127.0319134691
수원시,세븐일레븐(수원파장점),2003-03-19,영업,,,,,편의점,경기도 수원시 장안구 경수대로 1022 (파장동),경기도 수원시 장안구 파장동 627-6 ,16203,37.3070467791,127.0002444299
수원시,이마트24 광교아이엠센터점,2023-09-04,영업,,,,,편의점,"경기도 수원시 영통구 월드컵로 76, IM CENTER 1층 106d호 (원천동)",경기도 수원시 영통구 원천동 587-2 IM CENTER 106d호,16517,37.2743672145,127.0557076859
수원시,지에스25 수원월드점,2023-08-29,영업,,,,,편의점,"경기도 수원시 팔달구 권광로 373, 분산상가동 1층 102호 (우만동, 월드메르디앙 아파트)",경기도 수원시 팔달구 우만동 600 월드메르디앙 아파트 ,16493,37.2809521005,127.0335027563
수원시,GS25신동래미안점,2023-01-31,영업,,,,,편의점,"경기도 수원시 영통구 권선로908번길 72, 110동 1층 104 일부호 (신동, 래미안 영통마크원 1단지)",경기도 수원시 영통구 신동 939 래미안 영통마크원 1단지 ,16682,37.2455264375,127.0425271711
수원시,씨유수원매곡로점,2018-05-10,영업,,,,,편의점,"경기도 수원시 권선구 서수원로523번길 30-17, 1층 (금곡동)",경기도 수원시 권선구 금곡동 1135-5 ,16393,37.2712451609,126.9575982424
수원시,지에스더프레시(GS the fresh) 수원팔달점,20220927,영업,,,,,편의점,"경기도 수원시 팔달구 효원로93번길 33, 힐스테이트 푸르지오 수원아파트 단지내 상가 1동 1층 101호,102호,103호,104호 (매교동)",경기도 수원시 팔달구 매교동 287-110 ,,,
수원시,세븐일레븐 수원본점,2020-10-28,영업,,,,,편의점,"경기도 수원시 장안구 수성로364번길 41, 1층 (영화동)",경기도 수원시 장안구 영화동 274-16 르네상스모텔 ,16269,37.2918215291,127.0130262692
수원시,GS25수원평동점,20220621,영업,,,,,편의점,"경기도 수원시 권선구 평동로 90, 1층 일부호 (평동)",경기도 수원시 권선구 평동 10-31 ,16599,37.2589233510,126.9943036924
수원시,씨유 팔달블루밍점,20220405,영업,,,,,편의점,"경기도 수원시 팔달구 화양로50번길 30, 1층 104,105호 (화서동, 블루밍 푸른숲 아파트)",경기도 수원시 팔달구 화서동 250-4 블루밍 푸른숲 아파트 ,16438,37.2832055163,126.9982249240
수원시,씨유화서진흥점,20220829,영업,,,,,편의점,"경기도 수원시 팔달구 화산로 57, 상가동 1층 101호 (화서동, 꽃뫼버들마을 진흥아파트)",경기도 수원시 팔달구 화서동 706 꽃뫼버들마을 진흥아파트 ,16423,37.2893477044,126.9844091194
수원시,세븐일레븐 수원벽산점,20221021,영업,,,,,편의점,"경기도 수원시 장안구 조원로 16, 상가동 1층 4-1,4-2,5,6-1호 (조원동, 벽산아파트)",경기도 수원시 장안구 조원동 510 벽산아파트 ,16279,37.2985628900,127.0216144125
수원시,씨유 영통매원점,20210223,영업,,,,,편의점,"경기도 수원시 영통구 매원로11번길 32, 1층 (매탄동)",경기도 수원시 영통구 매탄동 205 ,16540,37.2679384282,127.0480760241
수원시,씨유수원역비발디점,20210907,영업,,,,,편의점,"경기도 수원시 권선구 세화로154번길 7-10, 102동 1층 127호 (서둔동, 수원역 한라비발디 퍼스트)",경기도 수원시 권선구 서둔동 0 수원역 한라비발디 퍼스트 ,16621,37.2649468475,126.9948160449
수원시,씨유 수원연화교점,20220412,영업,,,,,편의점,"경기도 수원시 장안구 연무로 54, 1층 (연무동)",경기도 수원시 장안구 연무동 233-21 방내과소아과 ,16216,37.2957855440,127.0258291759
수원시,씨유 성일프리미엄점,20220413,영업,,,,,편의점,"경기도 수원시 영통구 동탄원천로1109번길 42, 상가동 1층 104호 (매탄동, 원천성일아파트)",경기도 수원시 영통구 매탄동 1199 성일아파트 1층 상가동 104호,16528,37.2702673999,127.0561152609
수원시,세븐일레븐 수원매탄점,20220816,영업,,,,,편의점,"경기도 수원시 영통구 매여울로 7, 1층 일부호 (매탄동)",경기도 수원시 영통구 매탄동 199-8 ,16524,37.2702471074,127.0483667568
수원시,지에스25(GS25) 수원운동장점,20221117,영업,,,,,편의점,"경기도 수원시 장안구 송원로14번길 52, GS25 1층 일부호 (송죽동)",경기도 수원시 장안구 송죽동 389-1 GS25시 ,16307,37.2963626577,127.0082130856
수원시,지에스25 수원조원원룸점,20100906,영업,,,,,편의점,경기도 수원시 장안구 금당로 61 (조원동),경기도 수원시 장안구 조원동 866-5 ,16281,37.3016826011,127.0173971511
수원시,세븐일레븐세류베스트점,20150225,영업,,,,,편의점,"경기도 수원시 권선구 정조로443번길 41, 1층 (세류동)",경기도 수원시 권선구 세류동 579-16 1층 ,16655,37.2501148131,127.0110170776
수원시,씨유(CU) 서둔5번가점,20220719,영업,,,,,편의점,"경기도 수원시 권선구 권선로381번길 1, 1층 101호 (서둔동)",경기도 수원시 권선구 서둔동 24-90 101호,16619,37.2613162644,126.9931824922
수원시,GS25 수원당수,20171101,영업,,,,,편의점,"경기도 수원시 권선구 당진로 17, 104,105호 (당수동)","경기도 수원시 권선구 당수동 232-6 104,105호 ",16376,37.2907608208,126.9402983402
수원시,씨유 수원신동타운점,20211028,영업,,,,,편의점,"경기도 수원시 영통구 권선로882번길 31-31, 1층 일부호 (신동)",경기도 수원시 영통구 신동 933-1 ,16683,37.2480656110,127.0441467858
수원시,세븐일레븐 광교아르데코점,20170913,영업,,,,,편의점,"경기도 수원시 영통구 광교로42번길 80, 1층 103호 (이의동, 광교아르데코 )",경기도 수원시 영통구 이의동 1358 광교아르데코 103호,16495,37.2862324200,127.0446048125
수원시,씨유 광교레이크점,2021-08-09,영업,,,,,편의점,"경기도 수원시 영통구 센트럴파크로 6, 301동 지2층 148호 (하동, 힐스테이트 광교)",경기도 수원시 영통구 하동 1021 힐스테이트 광교 ,16514,37.2842382111,127.0656220825
수원시,세븐일레븐 수원영통2호점,2021-10-01,영업,,,,,편의점,"경기도 수원시 영통구 청명북로 8, 1층 일부호 (영통동)",경기도 수원시 영통구 영통동 1033-8 ,16705,37.2522884849,127.0794160186
수원시,GS25  수원신미주점,2021-12-28,영업,,,,,편의점,"경기도 수원시 팔달구 권광로276번길 31, 태화빌딩 1층 (인계동)",경기도 수원시 팔달구 인계동 375-11 태화빌딩 ,16533,37.2720262540,127.0375732246
수원시,세븐일레븐 수원힐스테이트점,2022-10-17,영업,,,,,편의점,"경기도 수원시 팔달구 효원로93번길 33, 힐스테이트푸르지오상가 2동 110호 (매교동)",경기도 수원시 팔달구 매교동 287-110 ,16464,37.2683307749,127.0129069032
수원시,세븐일레븐 수원영화중앙점,20210823,영업,,,,,편의점,"경기도 수원시 장안구 팔달로303번길 21-7, 1층 (영화동)",경기도 수원시 장안구 영화동 173-8 태성 ,16267,37.2918542166,127.0166024958
수원시,씨유 권선중앙점,20200717,영업,,,,,편의점,"경기도 수원시 권선구 세지로94번길 45, 1층 (권선동)",경기도 수원시 권선구 권선동 973-5 ,16564,37.2594391917,127.0208018900
수원시,이마트24 R영통자이점,20221004,영업,,,,,편의점,"경기도 수원시 영통구 영통로89번길 83, 1층 102,103 일부호 (망포동, 영통자이)",경기도 수원시 영통구 망포동 800 영통자이 ,16687,37.2340434109,127.0545577796
수원시,세븐일레븐 수원조원주공점,20211105,영업,,,,,편의점,"경기도 수원시 장안구 금당로39번길 34, 1층 104호 (조원동, 주공뉴타운)",경기도 수원시 장안구 조원동 861 주공뉴타운 ,16281,37.3040495989,127.0187135326
수원시,씨유 팔달행궁매향점,20220615,영업,,,,,편의점,"경기도 수원시 팔달구 창룡대로 65-3, 1층 (매향동)",경기도 수원시 팔달구 매향동 124-18 ,16255,37.2847003210,127.0218149896
수원시,씨유 조원플러스점,20220805,영업,,,,,편의점,"경기도 수원시 장안구 금당로10번길 63, 1층 104,105호 (조원동, 메가타워)",경기도 수원시 장안구 조원동 731-15 메가타워 ,16282,37.3021554873,127.0162093434
수원시,이마트24 수원청광점,20220805,영업,,,,,편의점,"경기도 수원시 권선구 경수대로 408, 청광 노블하임 1층 106(일부)호 (권선동)",경기도 수원시 권선구 권선동 1010-1 청광 노블하임 ,16571,37.2626488079,127.0254392791
수원시,씨유 매탄성일W점,20210318,영업,,,,,편의점,"경기도 수원시 영통구 인계로 239, 상가동 7, 8호 (매탄동, 매탄성일아파트)",경기도 수원시 영통구 매탄동 810-4 매탄성일아파트 ,16537,37.2649890460,127.0429057047
수원시,GS25 수원율현점,2018-02-01,영업,,,,,편의점,"경기도 수원시 팔달구 일월로22번길 10, 리더스빌딩 1층 (화서동)",경기도 수원시 팔달구 화서동 725-3 리더스빌딩 1층 ,16424,37.2854285314,126.9807130764
수원시,씨유 광교유니코어점,20180816,영업,,,,,편의점,"경기도 수원시 영통구 도청로 95, 유니코어 106호 (이의동)",경기도 수원시 영통구 이의동 1351-6 유니코어 106호,16509,37.2909225156,127.0477016625
수원시,씨유(CU) 장안SK뷰점,20220704,영업,,,,,편의점,"경기도 수원시 장안구 이목로 24, 1층 109-111호 (정자동, 수원 SK SKY VIEW)",경기도 수원시 장안구 정자동 945 수원 SK SKY VIEW ,16336,37.3057762966,126.9856285067
수원시,세븐일레븐우만신성점,20220210,영업,,,,,편의점,"경기도 수원시 팔달구 중부대로 189, 1층 (우만동)",경기도 수원시 팔달구 우만동 139-5 ,16494,37.2771711905,127.0370567153
수원시,세븐일레븐 수원정자본점,2021-10-29,영업,,,,,편의점,"경기도 수원시 장안구 대평로90번길 32, 1층 113호 (정자동)",경기도 수원시 장안구 정자동 875 선일주차타운빌딩 ,16334,37.2964857546,126.9946390492
수원시,세븐일레븐 수원신원로점,20211015,영업,,,,,편의점,"경기도 수원시 영통구 신원로136번길 30, 지하1층 일부호 (신동)",경기도 수원시 영통구 신동 334-41 ,16679,37.2480705629,127.0549262487
수원시,씨유 장안나우빌점,20220517,영업,,,,,편의점,"경기도 수원시 장안구 천천로22번길 34, 상가동 105,106호 (정자동, 백설마을 삼환 나우빌 아파트)",경기도 수원시 장안구 정자동 880-3 백설마을 삼환 나우빌 아파트 ,16332,37.2942373108,126.9895092786
수원시,이마트24R고색산단점,20220620,영업,,,,,편의점,"경기도 수원시 권선구 산업로 190, 주건축물제2동 1층 (고색동)",경기도 수원시 권선구 고색동 1098 ,16648,37.2425791634,126.9854945666
수원시,세븐일레븐 우만주공스카이점,20210908,영업,,,,,편의점,"경기도 수원시 팔달구 중부대로223번길 102, 상가동 1층 101호 (우만동, 주공아파트)",경기도 수원시 팔달구 우만동 28 주공아파트 ,16496,37.2815201606,127.0381468585
수원시,지에스25(GS25) 수원북문점,20221121,영업,,,,,편의점,"경기도 수원시 장안구 정조로921번길 27, 1층 일부호 (영화동)",경기도 수원시 장안구 영화동 331-2 ,16270,37.2892027813,127.0118811280
수원시,세븐일레븐 팔달신우점,20170206,영업,,,,,편의점,"경기도 수원시 팔달구 화양로29번길 2, 1층 (화서동)",경기도 수원시 팔달구 화서동 206-4 ,16443,37.2808293718,126.9969321630
수원시,세븐일레븐 영통7단지점,2022-02-04,영업,,,,,편의점,"경기도 수원시 영통구 봉영로 1526, 어린이집동 1층 101호 중 일부호 (영통동, 살구골 진덕,서광,성지,동아 아파트)","경기도 수원시 영통구 영통동 988-2 살구골 진덕,서광,성지,동아 아파트 ",16701,37.2484345365,127.0704958217
수원시,이마트24 수원동남점,2024-04-01,영업,,,,,편의점,"경기도 수원시 권선구 권선로436번길 21, 상가동 101호 (평동, 평동동남아파트)",경기도 수원시 권선구 평동 151 평동동남아파트 ,16595,37.2625469026,127.0006626750
수원시,GS25 수원고색본점,2020-09-17,영업,,,,,편의점,"경기도 수원시 권선구 서둔로 10, 1층 (고색동)",경기도 수원시 권선구 고색동 7-92 ,16602,37.2527955831,126.9842523659
수원시,씨유 만석솔대쉼터점,2024-08-29,영업,,,,,편의점,"경기도 수원시 장안구 파장로 7, 1층 일부호 (송죽동)",경기도 수원시 장안구 송죽동 272-10 태영빌딩 ,16301,37.3037975833,126.9992503801
수원시,세븐일레븐 권선꿈에그린점,2020-05-26,영업,,,,,편의점,"경기도 수원시 권선구 서수원로 99, 309(근린생활시설1)동 105,106호 (오목천동, 수원권선 꿈에그린 아파트)",경기도 수원시 권선구 오목천동 1180 수원권선 꿈에그린 아파트 ,16640,37.2358955185,126.9742549438
수원시,세븐일레븐(수원권선2호점),2003-03-24,영업,,,,,편의점,경기도 수원시 권선구 덕영대로1217번길 25-2 (권선동),경기도 수원시 권선구 권선동 1197-7 ,16584,37.2500332619,127.0241878544
수원시,GS25권선삼정,2019-07-22,영업,,,,,편의점,"경기도 수원시 권선구 당수로 203, 가동 1층 (당수동)",경기도 수원시 권선구 당수동 216 ,16374,37.2900311951,126.9442298217
수원시,씨유 수원두견마을점,2019-07-18,영업,,,,,편의점,"경기도 수원시 장안구 수성로245번길 21, 상가동 110~111호 (정자동, 두견마을 영남,우방,한솔아파트)","경기도 수원시 장안구 정자동 887-1 두견마을 영남,우방,한솔아파트 ",16317,37.2899491103,126.9985073172
수원시,GS25 수원팅스점,2016-11-18,영업,,,,,편의점,"경기도 수원시 팔달구 덕영대로895번길 41, 1층 (매산로1가)",경기도 수원시 팔달구 매산로1가 115-1 1층 ,16455,37.2701290724,127.0010073684
수원시,GS25 뉴영통파크캐슬점,2019-04-18,영업,,,,,편의점,"경기도 수원시 영통구 덕영대로 1410, 상가A동 1층 108,109호 (망포동, 영통아이파크캐슬1단지)",경기도 수원시 영통구 망포동 766 영통아이파크캐슬1단지 ,16684,37.2438838732,127.0443410987
수원시,GS25 수원고색역,2024-11-12,영업,,,,,편의점,"경기도 수원시 권선구 고색로54번길 2, 1층 (고색동)",경기도 수원시 권선구 고색동 52-8 ,16649,37.2500753329,126.9826359038
수원시,GS25 권선명당점,2024-04-15,영업,,,,,편의점,"경기도 수원시 권선구 세권로315번길 33-4, 도원주택 1층 (권선동)",경기도 수원시 권선구 권선동 1283-2 도원주택 ,16551,37.2528924257,127.0382878404
수원시,이마트24 수원진우점,2024-11-15,영업,,,,,편의점,"경기도 수원시 팔달구 팔달문로 82, 진우아파트 상가동 101~104호 (지동)",경기도 수원시 팔달구 지동 138-3 진우아파트 ,16247,37.2802368987,127.0259154554
수원시,GS25고색밸리,2017-08-18,영업,,,,,편의점,"경기도 수원시 권선구 산업로156번길 142-10, 1층 A-117호 (고색동, 수원벤처밸리Ⅱ)",경기도 수원시 권선구 고색동 1152 수원벤처밸리Ⅱ A-117호 ,16648,37.2384099802,126.9864812076
수원시,씨유 수원세종타운점,2018-06-12,영업,,,,,편의점,"경기도 수원시 권선구 금곡로 204, 세종타운721 1층 121호 (금곡동)",경기도 수원시 권선구 금곡동 1118-1 세종타운721 ,16397,37.2736954342,126.9533508895
수원시,씨유 수원당수2단지점,2024-04-11,영업,,,,,편의점,"경기도 수원시 권선구 당수1로 15, 상가동 1층 3,4호 (금곡동)",경기도 수원시 권선구 금곡동 861 ,16390,37.2803412898,126.9442333976
수원시,씨유 영통하임점,2021-04-13,영업,,,,,편의점,"경기도 수원시 영통구 삼성로 308, 상가동 102호 일부호 (원천동, 신미주아파트)",경기도 수원시 영통구 원천동 300-3 신미주아파트 ,16522,37.2671092663,127.0674122629
수원시,지에스25수원신명점,20190402,영업,,,,,편의점,"경기도 수원시 장안구 정자로41번길 12, 1층 102호 (천천동, 비단마을 신명아파트)",경기도 수원시 장안구 천천동 482 비단마을 신명아파트 102호,16323,37.3020337305,126.9810841219
수원시,세븐일레븐 수원영화행복점,2025-02-06,영업,,,,,편의점,"경기도 수원시 장안구 장안로42번길 10, 1층 (영화동)",경기도 수원시 장안구 영화동 421-1 ,16273,37.2887167691,127.0055439718
수원시,씨유 수원백설점,2020-05-08,영업,,,,,편의점,"경기도 수원시 장안구 대평로89번길 10, 1층 101호 (정자동, 백설마을 주공아파트)",경기도 수원시 장안구 정자동 871-3 백설마을 주공아파트 상가동 101호,16333,37.2961304329,126.9916514935
수원시,이마트24 R당수행복점,2023-07-24,영업,,,,,편의점,"경기도 수원시 권선구 당수로130번길 13, LH 수원당수1단지 근린생활시설동 105, 106호 (당수동)",경기도 수원시 권선구 당수동 388-19 ,16373,37.2868216774,126.9441067703
수원시,CU권선자이점,2024-05-22,영업,,,,,편의점,"경기도 수원시 권선구 권광로 55, 상가A동 102호 (권선동, 권선자이 이편한세상)",경기도 수원시 권선구 권선동 1330 권선자이 이편한세상 ,16582,37.2528439957,127.0260307717
수원시,지에스25 경기대후문점,2022-07-14,영업,,,,,편의점,"경기도 수원시 영통구 대학1로 8, 1층 (이의동)",경기도 수원시 영통구 이의동 1276-7 ,16226,37.2973831980,127.0424163972
수원시,GS25 영통원천빌점,2025-07-07,영업,,,,,편의점,"경기도 수원시 영통구 월드컵로97번길 35, 1층 (원천동)",경기도 수원시 영통구 원천동 615-7 ,16518,37.2741442049,127.0515468574
수원시,세븐일레븐 오목푸르지오점,2023-02-03,영업,,,,,편의점,"경기도 수원시 권선구 삼천병마로1598번길 52, 1층 일부호 (오목천동)",경기도 수원시 권선구 오목천동 314-22 ,16635,37.2462972892,126.9661208360
수원시,미니스톱영통뉴월드,20110516,영업,,,,,편의점,"경기도 수원시 영통구 봉영로 1569 (영통동,(109호))",경기도 수원시 영통구 영통동 960-3 (109호) ,16703,37.2520691395,127.0710390017
수원시,씨유매탄산드래미점,20130215,영업,,,,,편의점,"경기도 수원시 영통구 매탄로168번길 32 (매탄동, 840-1번지 1층일부)",경기도 수원시 영통구 매탄동 840-1 ,16539,37.2647621867,127.0472040344
수원시,세븐일레븐 수원KT위즈1호점,2025-03-21,영업,,,,,편의점,"경기도 수원시 장안구 경수대로 893, 수원종합운동장(야구장) 2층 A-101호 (조원동)",경기도 수원시 장안구 조원동 775 수원종합운동장(야구장) ,16308,37.2999565007,127.0097355049
수원시,지에스25 화서한진점,2020-02-11,영업,,,,,편의점,"경기도 수원시 팔달구 덕영대로735번길 18, 상가동 1층 106호 (화서동, 한진현대아파트)",경기도 수원시 팔달구 화서동 656 한진현대아파트 ,16437,37.2817870156,126.9932144635
