대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
경기도 용인시 기흥구 서천동 727번지,41463,11000,0,0727,0000,11161100332281,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 8-11 (서천동),,,,,0,414634412329,11001,0,8,11,,0,주건축물,250.6,149.985,59.85,448.82,448.82,179.1,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택(다가구주택) 및 제2종근생,10,(철근)콘크리트,경사지붕,0,8,15,4,0,1,0,0,0,448.82,0,0,0,0,0,0,7,80.5,20141216,20150124,20150615,2014,5630028,건축허가과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 727-1번지,41463,11000,0,0727,0001,11161100294500,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 8-15 (서천동),,,,,0,414634412329,11001,0,8,15,,0,주건축물,244.6,146.52,59.9,429.9,429.9,175.76,21,철근콘크리트구조,벽식구조,01000,단독주택,다가구주택(8가구),10,(철근)콘크리트,경사지붕,0,8,15.08,4,0,0,0,0,0,429.9,0,0,0,0,0,0,6,69,20130418,20130429,20130916,2013,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 727-2번지,41463,11000,0,0727,0002,11161100296959,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 8-17 (서천동),,,,,0,414634412329,11001,0,8,17,,0,주건축물,244.7,142.235,58.13,440.022,440.022,179.82,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,근린생활시설및다가구주택,10,(철근)콘크리트,경사지붕,0,8,11.825,4,0,1,0,0,0,440.022,0,0,0,0,0,0,6,69,20130403,20130423,20131014,2013,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 727-3번지,41463,11000,0,0727,0003,11161100294502,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 8-19 (서천동),,,,,0,414634412329,11001,0,8,19,,0,주건축물,245.7,125.2,50.96,438.28,438.28,178.38,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,"다가구주택(7가구),제1종근린생활시설",90,기타지붕,스라브,0,7,15.7,4,0,0,0,0,0,438.28,0,0,0,0,0,0,6,69,20130408,20130501,20130916,2013,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 729번지,41463,11000,0,0729,0000,11161100293639,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 8 (서천동),,,,,0,414634412329,11001,0,8,,,0,주건축물,255.9,153.48,59.98,459.82,459.82,179.69,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,"다가구주택,제2종근린생활시설",10,(철근)콘크리트,경사지붕,0,6,13.8,4,0,0,0,0,0,459.82,0,0,0,0,0,0,6,69,20130327,20130330,20130819,2013,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 729-1번지,41463,11000,0,0729,0001,11161100328056,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 8-6 (서천동),,,,,0,414634412329,11001,0,8,6,,0,주건축물,262.8,154.86,58.93,472.13,472.13,179.65,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,경사지붕,0,8,14.9,4,0,0,0,0,0,472.13,0,0,0,0,0,0,7,80.5,20140702,20140709,20150216,2014,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 729-2번지,41463,11000,0,0729,0002,11161100316216,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 8-10 (서천동),,,,,0,414634412329,11001,0,8,10,,0,주건축물,263,157.6,59.92,468.98,468.98,178.32,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,경사지붕,0,8,14.35,4,0,1,0,0,0,468.98,0,0,0,0,0,0,6,69,20140220,20140301,20140715,2014,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 729-3번지,41463,11000,0,0729,0003,11161100294239,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 8-12 (서천동),,,,,0,414634412329,11001,0,8,12,,0,주건축물,263.1,157.44,59.84,463.89,463.89,176.32,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택(8가구),10,(철근)콘크리트,경사스라브,0,8,12.1,4,0,1,0,0,0,463.89,0,0,0,0,0,0,6,69,20130313,20130326,20130906,2013,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 729-4번지,41463,11000,0,0729,0004,11161100304200,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 8-14 (서천동),,,,,0,414634412329,11001,0,8,14,,0,주건축물,262.8,151.08,57.49,467.15,467.15,177.76,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,철근콘크리트 경사스라브,0,8,14.95,4,0,0,0,0,0,467.15,0,0,0,0,0,0,7,0,20130701,20130726,20140128,2013,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 729-5번지,41463,11000,0,0729,0005,11161100324336,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 8-18 (서천동),,,,,0,414634412329,11001,0,8,18,,0,주건축물,242,144.93,59.89,435.2,435.2,179.83,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,8,14.4,4,0,0,0,0,0,435.2,0,0,0,0,0,0,6,69,20140415,20140430,20141120,2014,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 729-6번지,41463,11000,0,0729,0006,11161100308216,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 4-15 (서천동),해미안 빌,,,,0,414634412329,11001,0,4,15,,0,주건축물,256.9,142.07,55.3,431.49,431.49,167.96,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택(다가구주택-7가구),10,(철근)콘크리트,경사슬래브,0,7,14.35,4,0,1,0,0,0,431.49,0,0,0,0,0,0,6,69,20131001,20131012,20140326,2013,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 729-7번지,41463,11000,0,0729,0007,11161100307240,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 4-13 (서천동),,,,,0,414634412329,11001,0,4,13,,0,주건축물,251.9,150.96,59.93,451.96,451.96,179.42,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택(8가구),10,(철근)콘크리트,(철근)콘크리트,0,8,14.24,4,0,1,0,0,0,451.96,0,0,0,0,2,65.58,4,46,20130625,20130701,20140304,2013,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 729-8번지,41463,11000,0,0729,0008,11161100307716,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 4-11 (서천동),,,,,0,414634412329,11001,0,4,11,,0,주건축물,251.9,150.675,59.81,447.21,447.21,177.53,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택(다가구-6가구),10,(철근)콘크리트,경사스라브,0,6,14,4,0,1,0,0,0,447.21,0,0,0,0,2,53.94,3,11.5,20130708,20130828,20140313,2013,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 729-9번지,41463,11000,0,0729,0009,11161100310038,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 4-7 (서천동),,,,,0,414634412329,11001,0,4,7,,0,주건축물,251.9,148.65,59.01,442.3,442.3,175.59,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,경사지붕,0,7,14.6,4,0,1,0,0,0,442.3,0,0,0,0,0,0,6,69,20131016,20131101,20140430,2013,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 729-10번지,41463,11000,0,0729,0010,11161100293340,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 4-5 (서천동),,,,,0,414634412329,11001,0,4,5,,0,주건축물,251.9,150.58,59.78,448.86,448.86,178.19,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,8,14.123,4,0,0,0,0,0,448.86,0,0,0,0,0,0,6,0,20130306,20130322,20130819,2013,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 729-11번지,41463,11000,0,0729,0011,11161100306081,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 6 (서천동),,,,,0,414634412329,11001,0,6,0,,0,주건축물,247,146.26,59.21,442.34,442.34,179.09,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택,10,(철근)콘크리트,(철근)콘크리트,0,5,14.3,4,0,1,0,0,0,442.34,0,0,0,0,0,0,5,57.5,20130701,20130727,20140227,2013,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 730번지,41463,11000,0,0730,0000,11161100319456,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 4-2 (서천동),,,,,0,414634412329,11001,0,4,2,,0,주건축물,242.1,144,59.48,435.56,435.56,179.91,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,경사지붕,0,5,14.2,4,0,1,0,0,0,435.56,0,0,0,0,0,0,5,57.5,20130916,20140303,20140915,2013,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 730-1번지,41463,11000,0,0730,0001,11161100324737,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 4-6 (서천동),,,,,0,414634412329,11001,0,4,6,,0,주건축물,249,138.63,55.67,447.98,447.98,179.91,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,5,14.65,4,0,1,0,0,0,447.98,0,0,0,0,0,0,5,57.5,20140422,20140430,20141127,2014,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 730-2번지,41463,11000,0,0730,0002,11161100324736,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 4-8 (서천동),,,,,0,414634412329,11001,0,4,8,,0,주건축물,249.1,138.63,55.65,447.98,447.98,179.84,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,5,14.65,4,0,1,0,0,0,447.98,0,0,0,0,0,0,5,57.5,20140422,20140430,20141127,2014,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 730-3번지,41463,11000,0,0730,0003,11161100326905,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 4-10 (서천동),,,,,0,414634412329,11001,0,4,10,,0,주건축물,249,138.63,55.67,447.98,447.98,179.91,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,5,14.65,4,0,1,0,0,0,447.98,0,0,0,0,0,0,5,57.5,20140422,20140430,20150109,2014,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 730-4번지,41463,11000,0,0730,0004,11161100300706,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 4-12 (서천동),,,,,0,414634412329,11001,0,4,12,,0,주건축물,249,133.87,53.76,441.47,441.47,177.3,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택,10,(철근)콘크리트,경사지붕,0,5,14.45,4,0,0,0,0,0,441.47,0,0,0,0,0,0,5,0,20130423,20130531,20131203,2013,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 730-5번지,41463,11000,0,0730,0005,11161100292119,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 4-18 (서천동),,,,,0,414634412329,11001,0,4,18,,0,주건축물,241,131.4,54.52,432.69,432.69,179.54,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,"제1,2종근린생활시설",10,(철근)콘크리트,경사지붕,0,5,14.2,4,0,1,0,0,0,432.69,0,0,0,0,0,0,5,57.5,20130308,20130318,20130725,2013,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 731번지,41463,11000,0,0731,0000,11161100299750,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 8-20 (서천동),,,,,0,414634412329,11001,0,8,20,,0,주건축물,293.2,170.39,58.11,525.05,525.05,179.08,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택,10,(철근)콘크리트,경사스라브,0,8,15.75,4,0,1,0,0,0,525.05,0,0,0,0,0,0,7,80.5,20130531,20130618,20131129,2013,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 731-1번지,41463,11000,0,0731,0001,11161100309136,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 4-19 (서천동),,,,,0,414634412329,11001,0,4,19,,0,주건축물,285.4,164.27,57.56,512.85,512.85,179.7,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택,10,(철근)콘크리트,경사지붕,0,8,14.8,4,0,1,0,0,0,512.85,0,0,0,0,0,0,7,80.5,20130618,20130923,20140415,2013,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 731-2번지,41463,11000,0,0731,0002,11161100331580,1,일반,2,일반건축물,경기도 용인시 기흥구 서천서로12번길 4-20 (서천동),,,,,0,414634412329,11001,0,4,20,,0,주건축물,285.6,161.1,56.41,494.67,494.67,173.2,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,8,18.8,4,0,1,0,0,0,494.67,0,0,0,0,0,0,7,80.5,20140918,20141011,20150522,2014,5630026,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279646,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,110동,0,주건축물,0,647.48,0,6873.81,6765.34,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),90,기타지붕,철골조경사지붕,60,0,43.15,15,1,2,0,0,0,6873.81,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,2,31.34,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279460,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,상가동,0,주건축물,0,313.04,0,496.45,496.45,0,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,(철근)콘크리트평지붕,0,0,7.75,2,0,0,0,0,0,496.45,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,10,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279836,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,전기실,1,부속건축물,0,13,0,261.62,0,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"전기실,발전기실",10,(철근)콘크리트,(철근)콘크리트평지붕,0,0,0,0,1,0,0,0,0,261.62,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279841,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,생활폐기물보관시설1,1,부속건축물,0,25,0,25,25,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,재활용품보관소,90,기타지붕,철골조경사지붕,0,0,3.15,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279838,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,경비실2,1,부속건축물,0,19.07,0,19.07,19.07,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,경비실,10,(철근)콘크리트,(철근)콘크리트평지붕,0,0,3.55,1,0,0,0,0,0,19.07,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279833,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,주민복지관5,1,부속건축물,0,0,0,128.85,0,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,열교환기실,10,(철근)콘크리트,(철근)콘크리트평지붕,0,0,0,0,1,0,0,0,0,128.85,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279399,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,101동,0,주건축물,0,612.46,0,6441.42,6335.6,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),90,기타지붕,철골조경사지붕,60,0,43.15,15,1,2,0,0,0,6441.42,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,2,31.34,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279835,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,보육시설,1,부속건축물,0,244.98,0,243.03,0,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,보육시설,10,(철근)콘크리트,(철근)콘크리트평지붕,0,0,4.85,1,0,0,0,0,0,243.03,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279589,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,103동,0,주건축물,0,586.42,0,6393.8,6206.74,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),90,기타지붕,철골조경사지붕,56,0,43.15,15,2,2,0,0,0,6393.8,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,2,31.34,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279844,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,지하주차장2,1,부속건축물,0,281.68,0,11508.1,0,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,지하주차장,10,(철근)콘크리트,(철근)콘크리트평지붕,0,0,0,0,1,0,0,0,0,11508.1,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279528,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,109동,0,주건축물,0,619.76,0,6680.62,6601.32,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),90,기타지붕,철골조경사지붕,60,0,43.15,15,1,2,0,0,0,6680.62,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,2,31.34,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279831,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,주민복지관3,1,부속건축물,0,0,0,480.32,0,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"주민공동시설,휘트니스센터,작은도서관, 경비.미화 휴게시설",10,(철근)콘크리트,(철근)콘크리트평지붕,0,0,0,0,1,0,0,0,0,480.32,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,,0,0,,0,,0,20230803,0,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279839,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,경비실3,1,부속건축물,0,19.07,0,19.07,19.07,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,경비실,10,(철근)콘크리트,(철근)콘크리트평지붕,0,0,3.55,1,0,0,0,0,0,19.07,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279830,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,주민복지관2,1,부속건축물,0,145.13,0,126.07,0,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,경로당,10,(철근)콘크리트,(철근)콘크리트평지붕,0,0,4.3,1,0,0,0,0,0,126.07,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279159,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,107동,0,주건축물,0,571.76,0,6099.13,5940.26,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),90,기타지붕,철골조경사지붕,56,0,43.15,15,2,2,0,0,0,6099.13,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,2,31.34,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279277,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,114동,0,주건축물,0,612.46,0,6490.78,6335.6,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),90,기타지붕,철골조경사지붕,60,0,43.15,15,1,2,0,0,0,6490.78,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,2,31.34,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279842,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,생활폐기물보관시설2,1,부속건축물,0,25,0,25,25,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,재활용품보관소,90,기타지붕,철골조경사지붕,0,0,3.15,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279837,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,경비실1,1,부속건축물,0,19.07,0,19.07,19.07,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,경비실,10,(철근)콘크리트,(철근)콘크리트평지붕,0,0,3.55,1,0,0,0,0,0,19.07,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279098,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,106동,0,주건축물,0,647.48,0,6873.81,6765.34,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),90,기타지붕,철골조경사지붕,60,0,43.15,15,1,2,0,0,0,6873.81,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,2,31.34,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279840,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,경비실4,1,부속건축물,0,19.07,0,19.07,19.07,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,경비실,10,(철근)콘크리트,(철근)콘크리트평지붕,0,0,3.55,1,0,0,0,0,0,19.07,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279216,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,113동,0,주건축물,0,619.76,0,6709.76,6601.32,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),90,기타지붕,철골조경사지붕,60,0,43.15,15,1,2,0,0,0,6709.76,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,2,31.34,0,,0,,0,20220909,1,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279832,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,주민복지관4,1,부속건축물,0,0,0,106.79,0,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,열교환기실,10,(철근)콘크리트,(철근)콘크리트평지붕,0,0,0,0,1,0,0,0,0,106.79,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 용인시 기흥구 서천동 736번지,41463,11000,0,0736,0000,11161100279039,2,집합,3,표제부,경기도 용인시 기흥구 서천서로 27 (서천동),센트럴파크원,,,,0,414633204080,11002,0,27,,112동,0,주건축물,0,600.37,0,6515.19,6404.03,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),90,기타지붕,철골조경사지붕,58,0,43.15,15,1,2,0,0,0,6515.19,0,0,0,0,0,0,0,0,20051229,20101231,20121217,,,,,,0,2,31.34,0,,0,,0,20220909,1,
