대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
경기도 수원시 영통구 영통동 1011-2번지,41117,10500,0,1011,0002,10841242495,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 107 (영통동),삼성여성병원,,,,0,411173177005,10501,0,107,0,,0,주건축물,930.5,687.23,73.86,5329.99,4996.57,536.98,21,철근콘크리트구조,철근콘크리트조,09000,의료시설,의료시설(산부인과),10,(철근)콘크리트,평슬라브,0,0,31.2,8,1,2,0,1,901.14,5329.99,0,0,72,901.14,0,0,2,240,19991019,19991101,20001002,,,,,,0,,0,60.2,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1011-3번지,41117,10500,0,1011,0003,10841242496,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 105 (영통동),,,,,0,411173177005,10501,0,105,0,,0,주건축물,930.1,725.88,78.04,3285.84,3285.84,353.28,31,일반철골구조,철골구조,04000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,평슬라브,0,0,26.05,6,0,1,0,0,0,3285.84,9,0,0,0,16,0,0,0,19991001,19991011,20000324,,,,,,0,,0,0,,0,,0,20230112,0,
경기도 수원시 영통구 영통동 1011-4번지,41117,10500,0,1011,0004,10841242497,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 103 (영통동),,,,,0,411173177005,10501,0,103,,,0,주건축물,1172.3,858.51,73.23,1045.91,1045.91,89.22,31,일반철골구조,"철근콘크리트조, 철골조",03000,제1종근린생활시설,"제2종근린생활시설, 제1종근린생활시설",10,(철근)콘크리트,"평슬라브, 철골경량판넬경사지붕",0,0,8.55,2,0,0,0,0,0,1045.91,0,0,0,0,0,0,7,80.5,19980804,20000811,20010420,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1011-5번지,41117,10500,0,1011,0005,10841100325977,2,집합,3,표제부,경기도 수원시 영통구 청명남로34번길 21 (영통동),영통 테라스가든 주차빌딩,,,,0,411174331172,10501,0,21,,,0,주건축물,3327.1,2625.23,78.9,14056.66,14056.66,422.49,21,철근콘크리트구조,철근콘크리트구조,20000,자동차관련시설,"자동차관련시설(주차장), 제1,2종근린생활시설",10,(철근)콘크리트,평스라브,0,0,25.35,6,0,2,0,0,0,14056.66,0,0,0,0,250,9891.87,0,0,20141017,20141114,20150731,2014,3740282,건축과,1101,신축허가,42,,0,0,,0,,0,20250701,0,
경기도 수원시 영통구 영통동 1011-6번지,41117,10500,0,1011,0006,10841243274,2,집합,3,표제부,경기도 수원시 영통구 청명남로34번길 3 (영통동),플래티넘빌딩,,,,0,411174331172,10501,0,3,,,0,주건축물,850.4,600.53,70.62,4286.66,3386.13,398.18,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,"제1종근린생활시설, 위락시설, 제2종근린생활시설",10,(철근)콘크리트,슬라브,0,0,25.15,6,2,1,0,0,0,4286.66,14,186.89,0,0,18,212,0,0,20010705,20010829,20020603,,,,,,27,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1011-7번지,41117,10500,0,1011,0007,10841242499,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로34번길 7 (영통동),,,,,0,411174331172,10501,0,7,0,,0,주건축물,661.3,431.34,65.23,3426.53,2916.09,440.96,21,철근콘크리트구조,철근콘크리트조,15000,숙박시설,숙박시설,10,(철근)콘크리트,평슬라브,0,0,25.9,8,1,1,0,0,0,0,0,0,0,0,11,412.48,12,143,20020129,20020131,20020626,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1012-1번지,41117,10500,0,1012,0001,10841100382208,2,집합,3,표제부,경기도 수원시 영통구 반달로35번길 30 (영통동),영통역아이파크,,,,0,411174331083,10501,0,30,,영통역아이파크,0,주건축물,5020.3,3458.1626,68.88,61377.6212,38822.9879,773.32,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,업무시설 외2,10,(철근)콘크리트,(철근)콘크리트,0,0,66.2,20,6,5,2,0,0,61377.6212,0,0,0,0,715,21434.2675,0,0,20141127,20150410,20170926,2014,3740282,건축과,1101,신축허가,844,,0,66.17,,0,,0,20250430,1,Ⅶ - 0.169g
경기도 수원시 영통구 영통동 1012-2번지,41117,10500,0,1012,0002,10841242501,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 87 (영통동),경기지방중소기업청,,,,0,411173177005,10501,0,87,0,,0,주건축물,8869.9,2008.75,22.65,8181.1,5142.3,57.97,21,철근콘크리트구조,철근콘크리트조,10000,교육연구시설,교육연구및복지시설,10,(철근)콘크리트,평슬라브,0,0,20,4,1,1,0,1,16,0,0,0,0,0,59,0,23,69,20020524,20020601,20030530,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1012-4번지,41117,10500,0,1012,0004,10841242502,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 77 (영통동),반달화장실,,,,0,411173177005,10501,0,77,,,0,주건축물,15991,86.77,0.54,81.25,81.25,0.51,19,기타조적구조,조적조,03000,제1종근린생활시설,관리사무소,10,(철근)콘크리트,슬라브,0,0,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19970305,19970721,19971212,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1012-5번지,41117,10500,0,1012,0005,10841242503,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 45 (영통동),수원시 종합사회복지관,,,,0,411173177005,10501,0,45,0,,0,주건축물,7193,2383.04,33.13,15042.43,7761.93,107.91,21,철근콘크리트구조,"철근콘크리트구조,철골구조",10000,교육연구시설,교육연구및복지시설,10,(철근)콘크리트,(철근)콘크리트,0,0,23.25,4,2,4,0,0,0,15042.43,0,0,0,0,108,3858.27,4,66,20020125,20021228,20040508,2002,,,5100,협의건축물,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1013-1번지,41117,10500,0,1013,0001,10841242504,1,일반,2,일반건축물,경기도 수원시 영통구 청명로21번길 19 (영통동),탑빌딩,,,,0,411174331176,10501,0,19,,,0,주건축물,543.3,323.67,59.57,2370.73,1942.02,357.45,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,23.6,6,1,1,0,0,0,2305.18,0,0,0,0,13,363.16,0,0,20030701,20040110,20040826,2003,5610006,건축과,1101,신축허가,0,,0,0,,0,,0,20221215,0,
경기도 수원시 영통구 영통동 1013-2번지,41117,10500,0,1013,0002,10841242505,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 64 (영통동),,,,,0,411173177005,10501,0,64,0,,0,주건축물,175.8,105.45,59.98,280.16,280.16,159.36,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[10가구],10,(철근)콘크리트,슬라브,0,10,9.4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20000713,20000718,20001028,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1013-3번지,41117,10500,0,1013,0003,10841242506,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 62-1 (영통동),,,,,0,411173177005,10501,0,62,1,,0,주건축물,182,103.38,56.8,393.44,295.48,162.35,21,철근콘크리트구조,철근콘크리트구조,11000,노유자시설,교육연구및복지시설,10,(철근)콘크리트,(철근)콘크리트,0,0,11.3,3,1,0,0,0,0,393.34,0,0,0,0,0,0,2,23,20051103,,20051205,2005,5610006,건축과,1207,용도변경신고,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1013-4번지,41117,10500,0,1013,0004,10841242507,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 62 (영통동),,,,,0,411173177005,10501,0,62,0,,0,주건축물,181.9,108.81,59.82,414.37,313.16,172.16,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[16가구],10,(철근)콘크리트,경사슬라브,0,16,11.9,3,1,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20000720,20010727,20020115,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1013-5번지,41117,10500,0,1013,0005,10841242508,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 60-2 (영통동),,,,,0,411173177005,10501,0,60,2,,0,주건축물,178.9,106.98,59.8,363.52,276.29,154.44,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[17가구],10,(철근)콘크리트,경사슬라브,0,17,10.5,3,1,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20010329,20010417,20010926,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1013-6번지,41117,10500,0,1013,0006,10841242509,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 60-1 (영통동),,,,,0,411173177005,10501,0,60,1,,0,주건축물,179.8,107.31,59.68,360.45,270.26,150.31,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[15가구],10,(철근)콘크리트,슬라브,0,15,12,3,1,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20010403,20010417,20011008,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1013-7번지,41117,10500,0,1013,0007,10841242510,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 60 (영통동),,,,,0,411173177005,10501,0,60,,,0,주건축물,181,108.1,59.72,294.96,294.96,162.96,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"주택(3가구), 근린생활시설",10,(철근)콘크리트,경사슬라브,0,3,10.1,3,0,0,0,0,0,294.96,0,0,0,0,0,0,2,23,19971105,19971107,19980619,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1013-8번지,41117,10500,0,1013,0008,10841242511,1,일반,2,일반건축물,경기도 수원시 영통구 매영로425번길 18 (영통동),,,,,0,411174331062,10501,0,18,0,,0,주건축물,172,102.8,59.77,297.15,297.15,172.76,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"근린생활시설, 단독주택[3가구]",10,(철근)콘크리트,평슬라브,0,3,9.6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20010507,20010511,20010818,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1013-9번지,41117,10500,0,1013,0009,10841242512,1,일반,2,일반건축물,경기도 수원시 영통구 매영로425번길 16 (영통동),,,,,0,411174331062,10501,0,16,0,,0,주건축물,227.8,136.15,59.77,398.25,398.25,174.82,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"단독주택[8가구],근린생활시설",10,(철근)콘크리트,평슬라브,0,8,10.5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20010518,20010524,20011217,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1013-10번지,41117,10500,0,1013,0010,10841242513,1,일반,2,일반건축물,경기도 수원시 영통구 매영로415번길 41 (영통동),,,,,0,411174331061,10501,0,41,0,,0,주건축물,209,124.11,59.38,352.52,352.52,168.67,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,주택(10가구),10,(철근)콘크리트,경사슬라브,0,10,11.2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19971215,19980224,19980623,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1013-11번지,41117,10500,0,1013,0011,10841242514,1,일반,2,일반건축물,경기도 수원시 영통구 매영로415번길 43 (영통동),,,,,0,411174331061,10501,0,43,0,,0,주건축물,207.9,124.23,59.75,460.78,354.62,170.57,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[16가구],10,(철근)콘크리트,평지붕,0,16,10.95,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46,20000729,20010226,20010629,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1013-12번지,41117,10500,0,1013,0012,10841242515,1,일반,2,일반건축물,경기도 수원시 영통구 매영로415번길 45 (영통동),,,,,0,411174331061,10501,0,45,0,,0,주건축물,206.8,123.97,59.95,457.51,350.52,169.5,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[16가구],10,(철근)콘크리트,콘크리트평슬래브,0,16,13.85,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46,20000317,20000323,20000826,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1013-13번지,41117,10500,0,1013,0013,10841242516,1,일반,2,일반건축물,경기도 수원시 영통구 매영로415번길 49 (영통동),,,,,0,411174331061,10501,0,49,0,,0,주건축물,209.4,124.2,59.31,447.91,338.93,161.86,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구주택[13가구],10,(철근)콘크리트,평스라브,0,13,14.4,3,1,0,0,0,0,447.91,0,0,0,0,0,0,4,46,19990910,19990915,19991230,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1013-14번지,41117,10500,0,1013,0014,10841242517,1,일반,2,일반건축물,경기도 수원시 영통구 매영로415번길 51 (영통동),,,,,0,411174331061,10501,0,51,0,,0,주건축물,209.7,125.13,59.67,469.47,355.29,169.43,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[19가구],10,(철근)콘크리트,콘크리트슬라브,0,19,10.6,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46.5,20010403,20010420,20010822,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1013-15번지,41117,10500,0,1013,0015,10841242518,1,일반,2,일반건축물,경기도 수원시 영통구 매영로415번길 53 (영통동),,,,,0,411174331061,10501,0,53,0,,0,주건축물,223.6,132.64,59.32,483.63,368.67,164.88,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[14가구],10,(철근)콘크리트,콘크리트경사슬라브,0,14,10.85,3,1,0,0,0,0,483.63,0,0,0,0,2,15.6,2,23,20000726,20000801,20001208,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1013-16번지,41117,10500,0,1013,0016,10841242519,1,일반,2,일반건축물,경기도 수원시 영통구 청명로21번길 15 (영통동),해광빌딩,,,,0,411174331176,10501,0,15,,,0,주건축물,539.9,322.13,59.66,1768.34,1768.34,327.53,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,평슬라브,0,0,26.2,6,1,1,0,0,0,0,0,0,0,0,0,0,12,138,20020617,20020803,20030326,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1014-1번지,41117,10500,0,1014,0001,10841242520,1,일반,2,일반건축물,경기도 수원시 영통구 영일로 28 (영통동),,,,,0,411173177011,10501,0,28,0,,0,주건축물,188.2,110.68,58.81,326.42,326.42,173.44,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"근린생활시설, 다가구주택",10,(철근)콘크리트,콘크리트경사스라브,0,3,10.5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19971016,19971020,19981216,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1014-2번지,41117,10500,0,1014,0002,10841242521,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 50 (영통동),,,,,0,411173177005,10501,0,50,,,0,주건축물,196.1,110.44,56.32,382.32,350.96,178.97,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"단독주택[12가구], 제1종근린생활시설",10,(철근)콘크리트,평슬라브,0,12,14.1,4,0,0,0,0,0,382.32,0,0,0,0,2,23,0,0,20020516,20030115,20030414,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1014-3번지,41117,10500,0,1014,0003,10841242522,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 52 (영통동),,,,,0,411173177005,10501,0,52,0,,0,주건축물,187.8,112,59.63,336.64,336.64,179.25,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"근린생활시설, 단독주택[8가구]",10,(철근)콘크리트,경사스라브,0,8,12.7,4,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20001226,20010317,20010710,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1014-4번지,41117,10500,0,1014,0004,10841242523,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 52-1 (영통동),,,,,0,411173177005,10501,0,52,1,,0,주건축물,190.1,111.74,58.78,405.43,306.58,161.27,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[17가구],10,(철근)콘크리트,경사슬라브,0,17,11.6,3,1,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20010808,20010825,20020129,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1014-5번지,41117,10500,0,1014,0005,10841242524,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 54 (영통동),,,,,0,411173177005,10501,0,54,0,,0,주건축물,186,110.3,59.3,304.96,304.96,163.96,19,기타조적구조,"조적조, RC조",01000,단독주택,"근린생활시설, 주택(4가구)",10,(철근)콘크리트,경사슬라브,0,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19970911,19970919,19980131,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1014-6번지,41117,10500,0,1014,0006,10841242525,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 54-1 (영통동),,,,,0,411173177005,10501,0,54,1,,0,주건축물,186.2,111.54,59.9,394.8,312.12,167.63,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[15가구],10,(철근)콘크리트,평슬라브,0,15,10.35,3,1,0,0,0,0,0,0,0,0,0,3,28.86,0,0,20010713,20010723,20020319,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1014-7번지,41117,10500,0,1014,0007,10841242526,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 56 (영통동),,,,,0,411173177005,10501,0,56,,,0,주건축물,190.1,113.31,59.61,393.48,296.79,156.12,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[16가구],10,(철근)콘크리트,콘크리트경사슬래브,0,16,10.975,3,1,0,0,0,0,0,0,0,0,0,1,14.82,2,23,20000724,20000801,20001127,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1014-8번지,41117,10500,0,1014,0008,10841242527,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 58 (영통동),,,,,0,411173177005,10501,0,58,0,,0,주건축물,225.2,132.25,58.73,404.94,404.94,179.81,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"단독주택[4가구], 제1종근린생활시설",10,(철근)콘크리트,슬라브,0,4,12.4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20001214,20020420,20021007,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1014-9번지,41117,10500,0,1014,0009,10841242528,1,일반,2,일반건축물,경기도 수원시 영통구 매영로425번길 15 (영통동),,,,,0,411174331062,10501,0,15,,,0,주건축물,258.1,152.84,59.22,586.34,444.04,172.04,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[19가구],10,(철근)콘크리트,슬라브,0,19,10.55,3,1,0,0,0,0,0,0,0,0,0,0,0,5,58,20010628,20010629,20011030,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1014-10번지,41117,10500,0,1014,0010,10841242529,1,일반,2,일반건축물,경기도 수원시 영통구 매영로415번길 27 (영통동),,,,,0,411174331061,10501,0,27,0,,0,주건축물,219,130.89,59.77,499.42,378.63,172.89,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[19가구],10,(철근)콘크리트,콘크리트슬라브,0,19,10.6,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46.5,20010403,20010420,20010822,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1014-11번지,41117,10500,0,1014,0011,10841242530,1,일반,2,일반건축물,경기도 수원시 영통구 매영로415번길 25 (영통동),,,,,0,411174331061,10501,0,25,0,,0,주건축물,216.1,129.58,59.96,496.35,373.01,172.61,31,일반철골구조,"철골조, 철근콘크리트조",01000,단독주택,단독주택[14가구],90,기타지붕,판넬,0,14,14.6,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46,19990720,19990724,20001122,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1014-12번지,41117,10500,0,1014,0012,10841242531,1,일반,2,일반건축물,경기도 수원시 영통구 매영로415번길 23 (영통동),,,,,0,411174331061,10501,0,23,0,,0,주건축물,216,116.56,53.96,336.66,336.66,155.86,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"제1종근린생활시설, 다가구주택(3가구)",10,(철근)콘크리트,슬라브,0,3,10.15,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19970912,19970922,19971223,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1014-13번지,41117,10500,0,1014,0013,10841242532,1,일반,2,일반건축물,경기도 수원시 영통구 매영로415번길 19 (영통동),,,,,0,411174331061,10501,0,19,0,,0,주건축물,219.1,131.04,59.81,504.64,382.41,174.54,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[19가구],10,(철근)콘크리트,콘크리트스라브,0,19,10.6,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46.5,20010412,20010420,20010710,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1014-14번지,41117,10500,0,1014,0014,10841242533,1,일반,2,일반건축물,경기도 수원시 영통구 매영로415번길 17 (영통동),,,,,0,411174331061,10501,0,17,,,0,주건축물,189.1,111.51,58.97,404.44,306.88,162.28,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[13가구],10,(철근)콘크리트,경사슬라브,0,13,12.6,3,1,0,0,0,0,0,0,0,0,0,0,0,3,35,20010419,20010426,20010822,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1014-15번지,41117,10500,0,1014,0015,10841100173605,2,집합,3,표제부,경기도 수원시 영통구 영일로 26 (영통동),,,,,0,411173177011,10501,0,26,,,0,주건축물,1132.3,676.36,59.73,3770.74,2820.81,249.12,21,철근콘크리트구조,철근콘크리트구조,11000,노유자시설,"노유자시설, 생활편익시설, 학원",10,(철근)콘크리트,(철근)콘크리트,0,0,23.5,6,1,2,0,0,0,3770.74,0,0,0,0,21,782.64,2,0,20061122,20070322,20071203,,,,,,7,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1015-1번지,41117,10500,0,1015,0001,10841242534,1,일반,2,일반건축물,경기도 수원시 영통구 영일로 22 (영통동),,,,,0,411173177011,10501,0,22,,,0,주건축물,189.7,110.63,58.32,421.73,317.85,167.55,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"단독주택[18가구], 제1,2종근린생활시설",10,(철근)콘크리트,콘크리트스라브,0,18,10.4,3,1,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20010322,20010327,20010807,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1015-2번지,41117,10500,0,1015,0002,10841242535,1,일반,2,일반건축물,경기도 수원시 영통구 영일로 20 (영통동),,,,,0,411173177011,10501,0,20,0,,0,주건축물,230.1,137.1,59.58,385.2,385.2,167.41,31,일반철골구조,철골조,01000,단독주택,"근린생활시설, 단독주택[11가구]",90,기타지붕,경사지붕,0,11,12.1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20001227,20010210,20010614,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1015-3번지,41117,10500,0,1015,0003,10841242536,1,일반,2,일반건축물,경기도 수원시 영통구 영일로 18 (영통동),,,,,0,411173177011,10501,0,18,0,,0,주건축물,203.6,121.53,59.69,366.33,366.33,179.93,31,일반철골구조,철골조,01000,단독주택,"단독주택[5가구], 근린생활시설",90,기타지붕,경사지붕,0,5,15.75,4,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20000530,20000603,20001114,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1015-4번지,41117,10500,0,1015,0004,10841242537,1,일반,2,일반건축물,경기도 수원시 영통구 영일로 16-5 (영통동),,,,,0,411173177011,10501,0,16,5,,0,주건축물,276.7,139.63,50.46,494.17,494.17,178.59,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"단독주택[18가구], 제2종근린생활시설",10,(철근)콘크리트,평슬라브,0,18,13.35,4,0,0,0,0,0,0,0,0,0,0,0,0,4,46,20010618,20010630,20011231,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1015-5번지,41117,10500,0,1015,0005,10841242538,1,일반,2,일반건축물,경기도 수원시 영통구 영일로 16-7 (영통동),,,,,0,411173177011,10501,0,16,7,,0,주건축물,204.7,120.98,59.1,465.04,351.74,171.83,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[19가구],10,(철근)콘크리트,경사스라브,0,19,11.15,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46,20000705,20000714,20010612,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1015-6번지,41117,10500,0,1015,0006,10841242539,1,일반,2,일반건축물,경기도 수원시 영통구 영일로 16-9 (영통동),,,,,0,411173177011,10501,0,16,9,,0,주건축물,204.6,122.56,59.9,474.24,359.68,175.8,21,철근콘크리트구조,"철근콘크리트조, 조적조",01000,단독주택,단독주택[16가구],10,(철근)콘크리트,평슬라브,0,16,11.5,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46,20001207,20010314,20010712,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1015-7번지,41117,10500,0,1015,0007,10841242540,1,일반,2,일반건축물,경기도 수원시 영통구 매영로415번길 7 (영통동),,,,,0,411174331061,10501,0,7,0,,0,주건축물,206.6,123.68,59.86,467.32,352.51,170.62,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구주택(13가구),10,(철근)콘크리트,평슬라브,0,13,11.3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46,20000223,20000302,20000612,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1015-8번지,41117,10500,0,1015,0008,10841242541,1,일반,2,일반건축물,경기도 수원시 영통구 매영로415번길 11 (영통동),,,,,0,411174331061,10501,0,11,,,0,주건축물,302.5,175.64,58.06,493.63,493.63,163.18,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"제1,2종근린생활시설/주택",10,(철근)콘크리트,평스라브,0,6,10.4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,46,19980116,19980204,19980826,,,,,,0,,0,0,,0,,0,20220909,0,
